station_mac,first_seen,manufacturer,power,probed_ssid,last_seen,riot_id,current_ap_bssid,current_ap_essid,poweron_mac,fip_essid,time
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-83,SODET,2015-10-20T11:57:11-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353033
E8:91:20:C3:E4:1F,2015-10-20T11:52:08-03:00,Unknown,-73,"redelocal,DINHA_GVT,EMPORIO,Espinheiro Palace,O Camarada Espinheiro,Petiscar bar,TOMASELLI_NET,Carlinhos Cabelereiro,GVT-E25C,VIVO-WIFI",2015-10-20T11:57:10-03:00,001,,,,,1445353033
64:9A:BE:BC:9D:30,2015-10-20T11:56:59-03:00,Unknown,-81,ConectaRecife,2015-10-20T11:57:05-03:00,001,,,,,1445353033
0C:74:C2:BF:BD:50,2015-10-20T11:51:48-03:00,Apple,-77,"hotspot,INCUBADORA,MARQUES METALNET 986005750,PACOALFANDEGA,Cafe Cultura,Qualcomm,QUALITICISCO2,Uaifai,SpaceInvaders,ARIES*",2015-10-20T11:57:12-03:00,001,,,,,1445353033
20:16:D8:1F:89:C8,2015-10-20T11:05:05-03:00,Liteon Technology Corporation,-69,IKW-WIFI,2015-10-20T11:57:08-03:00,001,,,,,1445353033
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-65,,2015-10-20T11:57:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353033
C4:9A:02:9A:6E:F1,2015-10-20T10:58:42-03:00,Unknown,-63,,2015-10-20T11:57:05-03:00,001,,,,,1445353033
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-61,,2015-10-20T11:57:11-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353033
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-51,SODET,2015-10-20T11:57:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353033
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-55,,2015-10-20T11:57:04-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353033
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T11:57:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353033
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-41,,2015-10-20T11:57:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353033
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-21,SODET,2015-10-20T11:57:03-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353033
E0:B5:2D:46:02:E0,2015-10-20T11:52:22-03:00,Apple,-83,,2015-10-20T11:57:17-03:00,001,,,,,1445353043
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-83,SODET,2015-10-20T11:57:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353043
64:9A:BE:BC:9D:30,2015-10-20T11:56:59-03:00,Unknown,-81,ConectaRecife,2015-10-20T11:57:15-03:00,001,,,,,1445353043
0C:74:C2:BF:BD:50,2015-10-20T11:51:48-03:00,Apple,-79,"hotspot,INCUBADORA,MARQUES METALNET 986005750,PACOALFANDEGA,Cafe Cultura,Qualcomm,QUALITICISCO2,Uaifai,SpaceInvaders,ARIES*",2015-10-20T11:57:16-03:00,001,,,,,1445353043
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-73,,2015-10-20T11:57:23-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353043
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-67,,2015-10-20T11:57:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353043
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-55,,2015-10-20T11:57:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353043
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T11:57:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353043
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-51,,2015-10-20T11:57:18-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353043
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-41,,2015-10-20T11:57:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353043
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-23,SODET,2015-10-20T11:57:21-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353043
20:62:74:4B:78:50,2015-10-20T10:35:41-03:00,Microsoft Corporation,-91,sgpNET,2015-10-20T11:57:25-03:00,001,,,,,1445353053
00:22:FB:52:E4:F6,2015-10-20T10:30:33-03:00,Intel Corporate,-89,sgpNET,2015-10-20T11:57:27-03:00,001,,,,,1445353053
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-87,SODET,2015-10-20T11:57:30-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
10:D5:42:10:01:BD,2015-10-20T11:55:48-03:00,"Samsung Electronics Co.,Ltd",-83,ConectaRecife,2015-10-20T11:57:31-03:00,001,,,,,1445353053
E0:B5:2D:46:02:E0,2015-10-20T11:52:22-03:00,Apple,-75,,2015-10-20T11:57:32-03:00,001,,,,,1445353053
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-81,sgpNET,2015-10-20T11:57:24-03:00,001,,,,,1445353053
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-77,,2015-10-20T11:57:31-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-77,,2015-10-20T11:57:26-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
C4:9A:02:9A:6E:F1,2015-10-20T10:58:42-03:00,Unknown,-77,,2015-10-20T11:57:30-03:00,001,,,,,1445353053
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T11:57:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-75,SODET,2015-10-20T11:57:23-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-63,,2015-10-20T11:57:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-59,,2015-10-20T11:57:30-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T11:57:33-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T11:57:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-53,,2015-10-20T11:57:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-47,SODET,2015-10-20T11:57:23-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445353053
14:A3:64:98:7C:48,2015-10-20T14:38:38-03:00,"Samsung Electronics Co.,Ltd",-89,"TIM Wi-Fi SIM,Cafe do Paco,Casa Carmem,dlink-503a-z,net virtua 1102,ApoloBeerCafe,HP-Print-66-LaserJet 1102,GVT-2444",2015-10-20T14:43:47-03:00,001,,,,,1445363029
14:2D:27:E2:00:09,2015-10-20T10:32:24-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-91,SDEC,2015-10-20T14:43:23-03:00,001,C8:3A:35:23:6F:F0,\u0000\u0000\u0000\u0000,,,1445363029
E4:90:7E:8A:20:A6,2015-10-20T10:49:30-03:00,Unknown,-89,"Vanessa-e-Milson...,.........,RioMar,ConectaRecife,fullmetal,TA-LISO-USA-Aiiii.,RecifeLink_Nadir,Baratinho do Bode,Branca cabelos.com,Teatro_Mamulengo 3224-1500",2015-10-20T14:43:42-03:00,001,,,,,1445363029
10:A5:D0:45:7D:AA,2015-10-20T14:42:18-03:00,"Murata Manufacturing Co.,Ltd.",-89,,2015-10-20T14:43:30-03:00,001,,,,,1445363029
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-89,"SODET,IKW-WIFI",2015-10-20T14:43:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
50:EA:D6:40:30:9F,2015-10-20T14:42:37-03:00,Apple,-85,"SaoBraz Recife,Parraxaxa Wi-fi,Pontal_Wifi,O_Jaba,Jeep Apoio,Luck Airport Assitance,RUBY,Gangaco Wireless,FG-ALUNOS,NET VIRTUA APT 101",2015-10-20T14:43:23-03:00,001,,,,,1445363029
C0:F2:FB:A2:87:28,2015-10-20T14:21:14-03:00,Apple,-83,GVT-253A,2015-10-20T14:43:40-03:00,001,,,,,1445363029
44:80:EB:85:80:44,2015-10-20T14:41:53-03:00,Unknown,-79,"Ricardo,GVT-2F1C,Mac_Empreendimentos,Almeidamonteiro,Cora Coralina,Hotel Singular,BUSPAX2016,GRU WIFI,Aruana 10,REDE_INTERNA",2015-10-20T14:43:28-03:00,001,,,,,1445363029
E8:91:20:40:15:F7,2015-10-20T14:25:23-03:00,Unknown,-83,"VIVO-WIFI,TURISMO_MARKETING,Multilaser_0962B8,HCB-WIFI,HOTEL ARMACAO,Net Virtua 901",2015-10-20T14:43:45-03:00,001,,,,,1445363029
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-59,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T14:43:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-61,SODET,2015-10-20T14:43:44-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-57,,2015-10-20T14:43:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T14:43:39-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-53,"SODET,WifiLab-Irineu,GVT-A4F0,La Cantina,Cetuati,CINUFPE,CINGUESTS,UFPE Livre,CIn-GUESTS2,ConectaRecife",2015-10-20T14:43:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-51,,2015-10-20T14:43:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-45,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:43:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T14:43:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-47,SODET,2015-10-20T14:43:28-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-47,SODET,2015-10-20T14:43:38-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-37,,2015-10-20T14:43:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-39,SODET,2015-10-20T14:43:43-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363029
38:2D:D1:7E:9E:B3,2015-10-20T10:30:14-03:00,"Samsung Electronics Co.,Ltd",-89,,2015-10-20T14:43:56-03:00,001,,,,,1445363039
E4:90:7E:8A:20:A6,2015-10-20T10:49:30-03:00,Unknown,-93,"Vanessa-e-Milson...,.........,RioMar,ConectaRecife,fullmetal,TA-LISO-USA-Aiiii.,RecifeLink_Nadir,Baratinho do Bode,Branca cabelos.com,Teatro_Mamulengo 3224-1500",2015-10-20T14:43:54-03:00,001,,,,,1445363039
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-93,"SODET,IKW-WIFI",2015-10-20T14:43:53-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363039
30:C7:AE:BE:67:CE,2015-10-20T14:23:26-03:00,"Samsung Electronics Co.,Ltd",-89,Caf\u00C3\u00A9 do Porto,2015-10-20T14:43:54-03:00,001,68:15:90:F9:85:41,"",,,1445363039
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-87,sgpNET,2015-10-20T14:43:52-03:00,001,,,,,1445363039
44:80:EB:85:80:44,2015-10-20T14:41:53-03:00,Unknown,-85,"Ricardo,GVT-2F1C,Mac_Empreendimentos,Almeidamonteiro,Cora Coralina,Hotel Singular,BUSPAX2016,GRU WIFI,Aruana 10,REDE_INTERNA",2015-10-20T14:43:54-03:00,001,,,,,1445363039
E8:91:20:40:15:F7,2015-10-20T14:25:23-03:00,Unknown,-79,"VIVO-WIFI,TURISMO_MARKETING,Multilaser_0962B8,HCB-WIFI,HOTEL ARMACAO,Net Virtua 901",2015-10-20T14:43:48-03:00,001,,,,,1445363039
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T14:43:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363039
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-53,SODET,2015-10-20T14:43:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363039
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-45,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:43:53-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363039
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-45,SODET,2015-10-20T14:43:48-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363039
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T14:43:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363039
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-39,SODET,2015-10-20T14:43:55-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363039
DC:A9:71:1D:78:A1,2015-10-20T10:32:49-03:00,Intel Corporate,-93,sgpNET,2015-10-20T14:44:02-03:00,001,,,,,1445363049
60:BE:B5:96:0C:DB,2015-10-20T11:03:05-03:00,Motorola Mobility LLC,-77,"Rangel wifi 2,rafael,HELIO,Tavares Wi-Fi,SODET,genomika-sala02,freda,Nexos_2,Rangel wifi,GVT-9F6F",2015-10-20T14:44:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363049
E4:90:7E:8A:20:A6,2015-10-20T10:49:30-03:00,Unknown,-83,"Vanessa-e-Milson...,.........,RioMar,ConectaRecife,fullmetal,TA-LISO-USA-Aiiii.,RecifeLink_Nadir,Baratinho do Bode,Branca cabelos.com,Teatro_Mamulengo 3224-1500",2015-10-20T14:44:07-03:00,001,,,,,1445363049
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-93,"SODET,IKW-WIFI",2015-10-20T14:44:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363049
30:C7:AE:BE:67:CE,2015-10-20T14:23:26-03:00,"Samsung Electronics Co.,Ltd",-91,Caf\u00C3\u00A9 do Porto,2015-10-20T14:44:04-03:00,001,68:15:90:F9:85:41,"",,,1445363049
E8:91:20:40:15:F7,2015-10-20T14:25:23-03:00,Unknown,-75,"VIVO-WIFI,TURISMO_MARKETING,Multilaser_0962B8,HCB-WIFI,HOTEL ARMACAO,Net Virtua 901",2015-10-20T14:44:00-03:00,001,,,,,1445363049
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-53,,2015-10-20T14:44:06-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363049
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T14:44:04-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363049
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-47,,2015-10-20T14:44:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363049
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-47,SODET,2015-10-20T14:44:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363049
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-47,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T14:44:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363049
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-39,,2015-10-20T14:44:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445363049
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-85,SODET,2015-10-20T11:55:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
BE:CF:EF:E3:40:9B,2015-10-20T11:52:47-03:00,Unknown,-83,,2015-10-20T11:55:00-03:00,001,,,,,1445352912
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-77,,2015-10-20T11:54:58-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
E8:91:20:C3:E4:1F,2015-10-20T11:52:08-03:00,Unknown,-81,"Lucco Espinheiro,Espinheiro Palace,O Camarada Espinheiro,Petiscar bar,TOMASELLI_NET,Carlinhos Cabelereiro,TIM Wi-Fi SIM,CLARO-WIFI,VIVO-WIFI,redelocal",2015-10-20T11:55:03-03:00,001,,,,,1445352912
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-65,SODET,2015-10-20T11:55:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-61,,2015-10-20T11:55:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-61,,2015-10-20T11:55:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-59,,2015-10-20T11:55:03-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-61,,2015-10-20T11:55:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
F4:F1:E1:7C:25:02,2015-10-20T10:29:51-03:00,Motorola Mobility LLC,-53,,2015-10-20T11:55:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T11:55:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-57,,2015-10-20T11:55:07-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-47,SODET,2015-10-20T11:55:04-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T11:55:08-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352912
CC:C3:EA:78:11:73,2015-10-20T11:47:58-03:00,Motorola Mobility LLC,-81,,2015-10-20T11:55:15-03:00,001,,,,,1445352922
E0:B9:A5:42:94:43,2015-10-20T11:42:51-03:00,Azurewave,-89,SDEC,2015-10-20T11:55:09-03:00,001,,,,,1445352922
C0:65:99:BD:2B:0F,2015-10-20T11:55:09-03:00,"Samsung Electronics Co.,Ltd",-89,,2015-10-20T11:55:09-03:00,001,E0:1C:41:79:E3:54,"",,,1445352922
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-85,SODET,2015-10-20T11:55:16-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
12:26:30:BA:C6:6D,2015-10-20T11:52:02-03:00,Unknown,-85,,2015-10-20T11:55:13-03:00,001,,,,,1445352922
E8:91:20:C3:E4:1F,2015-10-20T11:52:08-03:00,Unknown,-85,"Lucco Espinheiro,Espinheiro Palace,O Camarada Espinheiro,Petiscar bar,TOMASELLI_NET,Carlinhos Cabelereiro,TIM Wi-Fi SIM,CLARO-WIFI,VIVO-WIFI,redelocal",2015-10-20T11:55:13-03:00,001,,,,,1445352922
D4:8F:33:F5:F5:60,2015-10-20T11:55:09-03:00,Microsoft Corporation,-73,#NET-WIFI,2015-10-20T11:55:13-03:00,001,,,,,1445352922
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-65,SODET,2015-10-20T11:55:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-63,,2015-10-20T11:55:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-67,,2015-10-20T11:55:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-67,,2015-10-20T11:55:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-59,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T11:55:11-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T11:55:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
F4:F1:E1:7C:25:02,2015-10-20T10:29:51-03:00,Motorola Mobility LLC,-49,,2015-10-20T11:55:18-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T11:55:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T11:55:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-23,SODET,2015-10-20T11:55:15-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352922
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-87,SODET,2015-10-20T11:55:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352932
EC:88:92:FE:A6:62,2015-10-20T11:37:59-03:00,Motorola Mobility LLC,-85,,2015-10-20T11:55:23-03:00,001,,,,,1445352932
E8:91:20:C3:E4:1F,2015-10-20T11:52:08-03:00,Unknown,-85,"Lucco Espinheiro,Espinheiro Palace,O Camarada Espinheiro,Petiscar bar,TOMASELLI_NET,Carlinhos Cabelereiro,TIM Wi-Fi SIM,CLARO-WIFI,VIVO-WIFI,redelocal",2015-10-20T11:55:23-03:00,001,,,,,1445352932
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-83,sgpNET,2015-10-20T11:55:20-03:00,001,,,,,1445352932
50:B7:C3:C8:BA:DE,2015-10-20T11:50:50-03:00,"Samsung Electronics CO., LTD",-83,sgpNET,2015-10-20T11:55:25-03:00,001,,,,,1445352932
0C:74:C2:BF:BD:50,2015-10-20T11:51:48-03:00,Apple,-83,"hotspot,INCUBADORA,MARQUES METALNET 986005750,PACOALFANDEGA,Cafe Cultura,Qualcomm,QUALITICISCO2,Uaifai,NGPD,ARIES*",2015-10-20T11:55:19-03:00,001,,,,,1445352932
CC:C3:EA:78:11:73,2015-10-20T11:47:58-03:00,Motorola Mobility LLC,-81,,2015-10-20T11:55:27-03:00,001,,,,,1445352932
84:8E:DF:0E:71:E9,2015-10-20T11:55:22-03:00,Sony Mobile Communications AB,-81,,2015-10-20T11:55:22-03:00,001,,,,,1445352932
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-77,,2015-10-20T11:55:26-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352932
34:BB:26:B3:30:83,2015-10-20T11:39:48-03:00,Motorola Mobility LLC,-71,,2015-10-20T11:55:21-03:00,001,,,,,1445352932
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-73,,2015-10-20T11:55:26-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352932
A0:99:9B:64:0F:23,2015-10-20T11:50:40-03:00,Unknown,-73,SODET,2015-10-20T11:55:26-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352932
E4:8B:7F:EB:95:D1,2015-10-20T10:37:32-03:00,Apple,-65,SODET,2015-10-20T11:55:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352932
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-65,SODET,2015-10-20T11:55:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352932
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-67,,2015-10-20T11:55:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352932
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-65,,2015-10-20T11:55:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445352932
